Wavelength	WH1059F00000.asd
563	 0.152091400758777 
564	 0.152372078962376 
565	 0.152689200723613 
566	 0.153266215766888 
567	 0.153891020699612 
568	 0.1543228454335 
569	 0.15473675071349 
570	 0.15512551859519 
571	 0.155506403948996 
572	 0.155907918182632 
573	 0.15623982587106 
574	 0.156545238702102 
575	 0.15685923921298 
576	 0.157127462039234 
577	 0.157686855963201 
578	 0.158287311242694 
579	 0.158566500530818 
580	 0.158890751993482 
581	 0.159246721949755 
582	 0.15959373721164 
583	 0.159885368107639 
584	 0.16013769013688 
585	 0.16049576240621 
586	 0.160985909322743 
587	 0.161243688386571 
588	 0.161488254657411 
589	 0.161795829444323 
590	 0.162123685308792 
591	 0.162134459743651 
592	 0.162022140901186 
593	 0.161994816519339 
594	 0.162202413505561 
595	 0.162419643128374 
596	 0.162601910534489 
597	 0.162776150783679 
598	 0.163046387104944 
599	 0.163268509769997 
600	 0.163433531587895 
601	 0.163627297421311 
602	 0.163871657241303 
603	 0.16405551083042 
604	 0.164167345615033 
605	 0.164419544240815 
606	 0.164619307462524 
607	 0.164766934238493 
608	 0.16490801326059 
609	 0.16495780518175 
610	 0.165107372209684 
611	 0.165331497265922 
612	 0.165411902580002 
613	 0.165726093486128 
614	 0.166013486053189 
615	 0.166096010706051 
616	 0.166310260599263 
617	 0.166428248464738 
618	 0.166532542480592 
619	 0.166796148150724 
620	 0.166997512645146 
621	 0.167192331709975 
622	 0.167384163582809 
623	 0.167484627747755 
624	 0.167609869520207 
625	 0.167772954707071 
626	 0.167953474804149 
627	 0.168116442521596 
628	 0.16829062902261 
629	 0.16845705870868 
630	 0.168583004313066 
631	 0.168810057633674 
632	 0.169027696102474 
633	 0.169162868316406 
634	 0.169253903966042 
635	 0.169408099871702 
636	 0.169535199059452 
637	 0.169573605739387 
638	 0.169903594229727 
639	 0.170136707707545 
640	 0.1702124333475 
641	 0.170360243240807 
642	 0.170500218730713 
643	 0.170669345693669 
644	 0.170857008038737 
645	 0.170897908362372 
646	 0.171025143609589 
647	 0.171187414630979 
648	 0.171259890094336 
649	 0.171382214473244 
650	 0.171537380094372 
651	 0.171708159304015 
652	 0.171886825771827 
653	 0.172013079848845 
654	 0.172152271209048 
655	 0.172338586412234 
656	 0.172436350083508 
657	 0.172597900701184 
658	 0.172783216460994 
659	 0.17288272040324 
660	 0.173040909431898 
661	 0.173175901518493 
662	 0.17326318120561 
663	 0.173378840467597 
664	 0.1735377802133 
665	 0.173675460116141 
666	 0.173757201755744 
667	 0.173925380254751 
668	 0.174061208344512 
669	 0.174161042399658 
670	 0.174293433557357 
671	 0.174470899902945 
672	 0.174641839163993 
673	 0.174778315826843 
674	 0.174904747571336 
675	 0.174977491868842 
676	 0.175017740702264 
677	 0.175072865226663 
678	 0.17521397430605 
679	 0.175293274342628 
680	 0.175390519489147 
681	 0.175706366375543 
682	 0.175717996896299 
683	 0.175674283949394 
684	 0.175769970617265 
685	 0.175877148646656 
686	 0.176088080200375 
687	 0.176271017205447 
688	 0.176293984562063 
689	 0.176364537501788 
690	 0.176535185126121 
691	 0.176731762105504 
692	 0.176796757184655 
693	 0.176951967946932 
694	 0.17710279240535 
695	 0.177189689860565 
696	 0.177343063527569 
697	 0.177499033545804 
698	 0.177638571887179 
699	 0.177752482165299 
700	 0.177799324311139 
701	 0.17788460279024 
702	 0.178018475238483 
703	 0.178120816445482 
704	 0.178329067275838 
705	 0.178489904180478 
706	 0.17852563392851 
707	 0.178649519930463 
708	 0.178806998458141 
709	 0.17895579999954 
710	 0.179052296933342 
711	 0.179040451052552 
712	 0.17912947475802 
713	 0.179347543738276 
714	 0.179523300543051 
715	 0.179522215585329 
716	 0.179561271821951 
717	 0.17975837994158 
718	 0.179811908108662 
719	 0.179966878919029 
720	 0.180152744361358 
721	 0.180217942800003 
722	 0.18033112137722 
723	 0.180423128890372 
724	 0.18047239642413 
725	 0.180523194337097 
726	 0.180668905713832 
727	 0.180808256609337 
728	 0.180864241171049 
729	 0.180899051886774 
730	 0.181020334980262 
731	 0.181157675671605 
732	 0.181201362484797 
733	 0.181274184022156 
734	 0.181424335654646 
735	 0.181580370863466 
736	 0.18157578198371 
737	 0.181589831886488 
738	 0.181691316897667 
739	 0.181847084381585 
740	 0.181835510907137 
741	 0.181892613234817 
742	 0.182004596304861 
743	 0.182078167226769 
744	 0.182124124459775 
745	 0.182205511037739 
746	 0.182318636960006 
747	 0.182399827124359 
748	 0.182462329427228 
749	 0.182506372305568 
750	 0.182558616692098 
751	 0.182712589947164 
752	 0.182734692969573 
753	 0.182750591886469 
754	 0.182920163669704 
755	 0.182973543239307 
756	 0.1829844140309 
757	 0.183032137476038 
758	 0.183172662739952 
759	 0.183265668825904 
760	 0.183300833533487 
761	 0.183330218697362 
762	 0.183476742485604 
763	 0.183561806209251 
764	 0.183576095621726 
765	 0.183575561833044 
766	 0.183645991886784 
767	 0.183752187261436 
768	 0.183841589093492 
769	 0.183868471742687 
770	 0.183923810748416 
771	 0.183985782167001 
772	 0.184013939325812 
773	 0.183963773992749 
774	 0.184031815248158 
775	 0.184140454730115 
776	 0.184189696291631 
777	 0.1842083394278 
778	 0.184281986626701 
779	 0.184366564754455 
780	 0.184391355720608 
781	 0.184536721138181 
782	 0.184590925901923 
783	 0.184544627914388 
784	 0.184600198946745 
785	 0.184612908218628 
786	 0.184661638221463 
787	 0.184762319599877 
788	 0.184721959082594 
789	 0.1847622679496 
790	 0.184838506631957 
791	 0.184855185918502 
792	 0.184897033281681 
793	 0.184917054290307 
794	 0.184931855616118 
795	 0.184993644806277 
796	 0.185058388573584 
797	 0.185087100945933 
798	 0.185090269874468 
799	 0.185140213386217 
800	 0.185172768761153 
801	 0.185261088040899 
802	 0.185402303115071 
803	 0.185295941224411 
804	 0.185251938240387 
805	 0.185315297560317 
806	 0.18540108297101 
807	 0.185394967328573 
808	 0.18536428313003 
809	 0.185355385170765 
810	 0.185389807651281 
811	 0.185551534474343 
812	 0.18562632841139 
813	 0.185548154439314 
814	 0.185547322841054 
815	 0.185546868252891 
816	 0.185559647452638 
817	 0.185591380051512 
818	 0.185558717662264 
819	 0.185612852076965 
820	 0.185708850119201 
821	 0.185727647269151 
822	 0.185710399784763 
823	 0.185678417331393 
824	 0.185655820335766 
825	 0.185668920941744 
826	 0.185760924335657 
827	 0.185822355963971 
828	 0.185815312874659 
829	 0.185850673269147 
830	 0.185852360106563 
831	 0.18582636432643 
832	 0.185802943727616 
833	 0.185817165029063 
834	 0.185854396746458 
835	 0.185917742446836 
836	 0.185994995315021 
837	 0.185961311818157 
838	 0.185959470996111 
839	 0.185983874821382 
840	 0.185918946394582 
841	 0.185891311492082 
842	 0.185909323062747 
843	 0.185934890396351 
844	 0.185894924887486 
845	 0.185922003676464 
846	 0.185978637263852 
847	 0.185998360309959 
848	 0.185926202527687 
849	 0.186032402541339 
850	 0.186104100054587 
851	 0.185914905641729 
852	 0.185895994518383 
853	 0.185916977610322 
854	 0.185908796797059 
855	 0.185877837128157 
856	 0.186055980972342 
857	 0.186091392656568 
858	 0.18593021402305 
859	 0.185857889841972 
860	 0.185997254211154 
861	 0.186055132653683 
862	 0.185934348918187 
863	 0.185948108599612 
864	 0.186014443154029 
865	 0.186087436122817 
866	 0.186120382305425 
867	 0.18604853655975 
868	 0.186014375197124 
869	 0.186036263170166 
870	 0.186076941632402 
871	 0.186085850862088 
872	 0.186122551151182 
873	 0.186145802153625 
874	 0.18608668904187 
875	 0.186093166511752 
876	 0.186093290669248 
877	 0.186065749158745 
878	 0.186048276426021 
879	 0.186031404331254 
880	 0.18604902519061 
881	 0.186091500189133 
882	 0.186091617832805 
883	 0.186203128756543 
884	 0.186212022943631 
885	 0.186050520011533 
886	 0.186087355614231 
887	 0.186112748802211 
888	 0.186119131907261 
889	 0.18615160955608 
890	 0.186251588352837 
891	 0.186282109317914 
892	 0.186252049469787 
893	 0.18623188829046 
894	 0.186267259960709 
895	 0.186226341320717 
896	 0.186137023232977 
897	 0.186130022968123 
898	 0.186317981934213 
899	 0.186434983296464 
900	 0.186346663253314 
901	 0.186117116962722 
902	 0.186230884358143 
903	 0.186373068192697 
904	 0.186355561966176 
905	 0.186273892877752 
906	 0.186356343233567 
907	 0.186426067403893 
908	 0.186387333143655 
909	 0.186384074893423 
910	 0.186390729946872 
911	 0.186382287343189 
912	 0.186360000866453 
913	 0.186381760354758 
914	 0.186425055287721 
915	 0.186507430818241 
916	 0.186615568998618 
917	 0.186631566107283 
918	 0.186548540847266 
919	 0.186505328517143 
920	 0.18660382192035 
921	 0.186614912909039 
922	 0.186594576168232 
923	 0.186548220583748 
924	 0.186503590485527 
925	 0.186686671934929 
926	 0.186859133685568 
927	 0.186856509013769 
928	 0.186664540469498 
929	 0.186712797609025 
930	 0.186700780731559 
931	 0.186685366477366 
932	 0.186910476814134 
933	 0.186774964660564 
934	 0.186765105547136 
935	 0.186881457490347 
936	 0.186699797380472 
937	 0.18679158792044 
938	 0.186808660417197 
939	 0.186663120028981 
940	 0.186634678383638 
941	 0.186641205411311 
942	 0.186686261152474 
943	 0.186763904255616 
944	 0.186843070725659 
945	 0.186828097342972 
946	 0.186816469201813 
947	 0.186779623340972 
948	 0.186504888790198 
949	 0.186600153644263 
950	 0.186667220725023 
951	 0.186475261415075 
952	 0.186369686223525 
953	 0.186417219960888 
954	 0.18644148438433 
955	 0.186346264551052 
956	 0.186277834711642 
957	 0.186070967490788 
958	 0.185937588800297 
959	 0.18598452797212 
960	 0.185961161461656 
961	 0.186157903268186 
962	 0.186004800501507 
963	 0.185400705276559 
964	 0.185550085215558 
965	 0.185701445138563 
966	 0.185811525906931 
967	 0.185955769883077 
968	 0.18608379676534 
969	 0.186149504897071 
970	 0.186126977549717 
971	 0.186094717862251 
972	 0.186318317025999 
973	 0.186521434995903 
974	 0.186616268460913 
975	 0.186705434548548 
976	 0.187175963702994 
977	 0.186995692196654 
978	 0.18683963174198 
979	 0.187184923649626 
980	 0.187047298063452 
981	 0.187056148201008 
982	 0.187113068084374 
983	 0.187121528966327 
984	 0.187379097869682 
985	 0.187299506065311 
986	 0.187435759415644 
987	 0.187950007916356 
988	 0.187705809861565 
989	 0.187698128199172 
990	 0.18770944768432 
991	 0.187563416255391 
992	 0.187685657045074 
993	 0.18783955934385 
994	 0.187875109894304 
995	 0.187823662182779 
996	 0.187952940300627 
997	 0.187686538150565 
998	 0.187679399950672 
999	 0.188063923867034 
1000	 0.187902248007901 
1001	 0.203794902037125 
1002	 0.203762924024057 
1003	 0.20383921528917 
1004	 0.203909587659694 
1005	 0.203838162514494 
1006	 0.203842095825142 
1007	 0.203883885515189 
1008	 0.203909122916277 
1009	 0.203926834271031 
1010	 0.203973813446381 
1011	 0.204026745436929 
1012	 0.20407059376947 
1013	 0.204066233287817 
1014	 0.20418010282936 
1015	 0.204245681072856 
1016	 0.204165265090405 
1017	 0.204156926996576 
1018	 0.204087731476539 
1019	 0.204013041064652 
1020	 0.204034307427791 
1021	 0.204074269553695 
1022	 0.204144047112893 
1023	 0.204178954115596 
1024	 0.20420422184855 
1025	 0.204212396025232 
1026	 0.204225476779419 
1027	 0.20423415150244 
1028	 0.204233254486049 
1029	 0.204185484361973 
1030	 0.20412502027112 
1031	 0.204082007075179 
1032	 0.204134088184994 
1033	 0.204188168436684 
1034	 0.204280493017723 
1035	 0.204457721075715 
1036	 0.204561304984809 
1037	 0.204645473564681 
1038	 0.204790026946533 
1039	 0.204882308491041 
1040	 0.204896566749816 
1041	 0.204920624531605 
1042	 0.205047407436373 
1043	 0.205069027466708 
1044	 0.205124681097562 
1045	 0.205258201610855 
1046	 0.205294755692567 
1047	 0.205351068705544 
1048	 0.205424921515251 
1049	 0.205498614797366 
1050	 0.205511988841786 
1051	 0.205529556493463 
1052	 0.205610840469472 
1053	 0.205551535871171 
1054	 0.205564773816575 
1055	 0.205612477439799 
1056	 0.205748427614962 
1057	 0.205790543100297 
1058	 0.205897917395094 
1059	 0.205992172058179 
1060	 0.205991378122112 
1061	 0.206012488814795 
1062	 0.206038367537552 
1063	 0.206013299506863 
1064	 0.206029404857278 
1065	 0.206086189913661 
1066	 0.206071630130864 
1067	 0.205988098351316 
1068	 0.205950008363499 
1069	 0.205907116191599 
1070	 0.205844320583942 
1071	 0.205720621817553 
1072	 0.205643062907615 
1073	 0.20550547968497 
1074	 0.205286743952972 
1075	 0.205170301360653 
1076	 0.20506283808378 
1077	 0.204909260542071 
1078	 0.204754834361917 
1079	 0.204544682339629 
1080	 0.204321972426977 
1081	 0.204134710939983 
1082	 0.203987564480953 
1083	 0.203798609987309 
1084	 0.203598808950679 
1085	 0.203445395181848 
1086	 0.203333163532478 
1087	 0.203138404524916 
1088	 0.202962978061996 
1089	 0.202838759212329 
1090	 0.202639228463617 
1091	 0.202452998533026 
1092	 0.202232143439207 
1093	 0.201985271716399 
1094	 0.201775806639429 
1095	 0.201534953263118 
1096	 0.201331371142415 
1097	 0.201197192232367 
1098	 0.201072021019505 
1099	 0.200938637322359 
1100	 0.200835710142348 
1101	 0.200783185931146 
1102	 0.200726027599979 
1103	 0.200587725160042 
1104	 0.200499447346924 
1105	 0.20045007399621 
1106	 0.200342699487032 
1107	 0.200291257956736 
1108	 0.200240008079682 
1109	 0.200140016515844 
1110	 0.200108266016758 
1111	 0.200121465300403 
1112	 0.200151160759534 
1113	 0.200190556744736 
1114	 0.200199990604145 
1115	 0.200183038429309 
1116	 0.20008177864493 
1117	 0.200069538877349 
1118	 0.200067798820504 
1119	 0.200110096004353 
1120	 0.200223017982166 
1121	 0.200361801672107 
1122	 0.200445187504178 
1123	 0.200493437932311 
1124	 0.200507604455004 
1125	 0.200551319818035 
1126	 0.200648487646743 
1127	 0.200730474220326 
1128	 0.200817995970578 
1129	 0.200859519321819 
1130	 0.200856211041929 
1131	 0.20086992157482 
1132	 0.20090261286225 
1133	 0.200961978371086 
1134	 0.201002465087118 
1135	 0.201058309316257 
1136	 0.201086281883192 
1137	 0.201068757836165 
1138	 0.201027198382136 
1139	 0.20103949968487 
1140	 0.201051479896328 
1141	 0.201071587148339 
1142	 0.201114004182061 
1143	 0.201071576010659 
1144	 0.201002216307723 
1145	 0.200979727055879 
1146	 0.200929975101889 
1147	 0.200869451217856 
1148	 0.20082889889833 
1149	 0.200755251745177 
1150	 0.200620813987439 
1151	 0.200538626632519 
1152	 0.200461066182626 
1153	 0.200390494763362 
1154	 0.200351482511292 
1155	 0.200303096612028 
1156	 0.200213384586465 
1157	 0.20015612781129 
1158	 0.200099766848597 
1159	 0.200040992446114 
1160	 0.199986777065228 
1161	 0.199912831062391 
1162	 0.199866062973783 
1163	 0.199828986518545 
1164	 0.199776858379354 
1165	 0.199735994966799 
1166	 0.199709177913825 
1167	 0.199674755741102 
1168	 0.199617918411906 
1169	 0.199581666989685 
1170	 0.19953372061302 
1171	 0.19944364208448 
1172	 0.199376662046903 
1173	 0.199371263169822 
1174	 0.199284522495577 
1175	 0.199229165784627 
1176	 0.199233767549384 
1177	 0.199178962466031 
1178	 0.199178949037893 
1179	 0.199155220755034 
1180	 0.199068662017123 
1181	 0.199040638450437 
1182	 0.199004094135761 
1183	 0.198968460028205 
1184	 0.198964152687196 
1185	 0.198917321714276 
1186	 0.198834385424358 
1187	 0.198774261825761 
1188	 0.198685858992303 
1189	 0.198633443235709 
1190	 0.198614303334122 
1191	 0.198585524096877 
1192	 0.198554579205642 
1193	 0.198531398072648 
1194	 0.198474056047998 
1195	 0.19843023231818 
1196	 0.198433935371887 
1197	 0.19841136309887 
1198	 0.198353606941831 
1199	 0.19832943731035 
1200	 0.198280367145806 
1201	 0.198164812797263 
1202	 0.198131696230325 
1203	 0.198170997891867 
1204	 0.198127767958488 
1205	 0.198060105432276 
1206	 0.198029210553304 
1207	 0.197962004920004 
1208	 0.197925710552097 
1209	 0.1979490158165 
1210	 0.197950937296879 
1211	 0.197901635683273 
1212	 0.197869471925114 
1213	 0.197803622322089 
1214	 0.197776474050544 
1215	 0.1977757602083 
1216	 0.197712492393402 
1217	 0.197695599240998 
1218	 0.197694823143349 
1219	 0.197666891763158 
1220	 0.197632199113028 
1221	 0.197603956247005 
1222	 0.19755826489898 
1223	 0.197514366448643 
1224	 0.197468936027859 
1225	 0.197438280578941 
1226	 0.197426957510718 
1227	 0.197395688736802 
1228	 0.197341618332601 
1229	 0.197310364409329 
1230	 0.197279298860823 
1231	 0.197269092365447 
1232	 0.197198500653173 
1233	 0.197169199885764 
1234	 0.197146982672922 
1235	 0.197030557806937 
1236	 0.196951562193526 
1237	 0.196950004909839 
1238	 0.19690843580724 
1239	 0.196843759252195 
1240	 0.196791721722301 
1241	 0.196747131555247 
1242	 0.196699297526639 
1243	 0.196651195237214 
1244	 0.196605309740051 
1245	 0.196565656089859 
1246	 0.196520619153165 
1247	 0.196470239940024 
1248	 0.196415297434666 
1249	 0.19634559750969 
1250	 0.196304661676385 
1251	 0.196276079193278 
1252	 0.196252817550568 
1253	 0.196233732935111 
1254	 0.196170732223539 
1255	 0.196072361570515 
1256	 0.195985095270519 
1257	 0.195936880089124 
1258	 0.19592910100012 
1259	 0.195898112813982 
1260	 0.195885244348787 
1261	 0.195858254765698 
1262	 0.195817393697796 
1263	 0.195778414691755 
1264	 0.195744842689096 
1265	 0.195713872776117 
1266	 0.195659525900453 
1267	 0.195635889763367 
1268	 0.195663564972741 
1269	 0.195639710123037 
1270	 0.195591928986893 
1271	 0.195559959388338 
1272	 0.195513718122694 
1273	 0.195453120227697 
1274	 0.195423422367813 
1275	 0.195411190935367 
1276	 0.195399245606284 
1277	 0.195372645610855 
1278	 0.195340421877226 
1279	 0.195322554340207 
1280	 0.195311355415836 
1281	 0.1952820273817 
1282	 0.195300159779404 
1283	 0.195358127623309 
1284	 0.195391685965668 
1285	 0.19545275436285 
1286	 0.195474955090581 
1287	 0.195478482850496 
1288	 0.19548054198449 
1289	 0.195463381840749 
1290	 0.195436302425577 
1291	 0.195417990376346 
1292	 0.195365297581569 
1293	 0.19527747069068 
1294	 0.195193188493997 
1295	 0.195109555844129 
1296	 0.194990390794932 
1297	 0.194857410211467 
1298	 0.194702452842535 
1299	 0.194535156071448 
1300	 0.194294775401532 
1301	 0.194030865611397 
1302	 0.193807184840327 
1303	 0.193544433489072 
1304	 0.193267204829848 
1305	 0.192956384547872 
1306	 0.1926240927335 
1307	 0.192268556436438 
1308	 0.191867713533042 
1309	 0.191485727136317 
1310	 0.191118934725982 
1311	 0.190713356376206 
1312	 0.190241670698092 
1313	 0.189864247453352 
1314	 0.189529745229684 
1315	 0.189162374322064 
1316	 0.188844004425175 
1317	 0.188508647124682 
1318	 0.188092809043634 
1319	 0.187751918510728 
1320	 0.187485507948851 
1321	 0.18720402018678 
1322	 0.186933049156854 
1323	 0.186671576990889 
1324	 0.186426316483741 
1325	 0.186191037716529 
1326	 0.186016233530468 
1327	 0.185905039455627 
1328	 0.185786970646048 
1329	 0.185693943333197 
1330	 0.185628406244833 
1331	 0.185571712896931 
1332	 0.185554571665634 
1333	 0.185603670336813 
1334	 0.185609127514632 
1335	 0.18559000301964 
1336	 0.185621678497841 
1337	 0.185663801358441 
1338	 0.185721355277205 
1339	 0.185824889816585 
1340	 0.185917231066513 
1341	 0.18601226238106 
1342	 0.186092308905627 
1343	 0.186178485988179 
1344	 0.186258811157111 
1345	 0.186320290036577 
1346	 0.186386887686297 
1347	 0.186484702352347 
1348	 0.186531492002092 
1349	 0.186550550566919 
1350	 0.186587439232185 
1351	 0.186614887722591 
1352	 0.186616955844686 
1353	 0.186619425926682 
1354	 0.186623865797546 
1355	 0.186623197083669 
1356	 0.186619702999343 
1357	 0.186581528131612 
1358	 0.186525173492006 
1359	 0.186479510236025 
1360	 0.186415327110273 
1361	 0.186345245533847 
1362	 0.186298890720544 
1363	 0.186211211402357 
1364	 0.18608880454194 
1365	 0.185959899218031 
1366	 0.185833688414296 
1367	 0.185670774500193 
1368	 0.185480824737571 
1369	 0.18527420177531 
1370	 0.185052418100068 
1371	 0.184796256505336 
1372	 0.184531918668841 
1373	 0.184216346673589 
1374	 0.183833711411443 
1375	 0.183462543090543 
1376	 0.183079544615178 
1377	 0.182658334695484 
1378	 0.18220646435443 
1379	 0.181763172959688 
1380	 0.181301708416619 
1381	 0.180781462838768 
1382	 0.180227252110643 
1383	 0.179676995870572 
1384	 0.17902865881679 
1385	 0.17831938967151 
1386	 0.177538063578204 
1387	 0.176753184439132 
1388	 0.175766189790737 
1389	 0.174674077862429 
1390	 0.173440545346041 
1391	 0.172039732994317 
1392	 0.170542493009456 
1393	 0.16892042168906 
1394	 0.167207001303515 
1395	 0.165302724340233 
1396	 0.163458932317566 
1397	 0.161545764755745 
1398	 0.159644754032477 
1399	 0.157711828935822 
1400	 0.155837564787615 
1401	 0.153899054752177 
1402	 0.152105017835212 
1403	 0.150383095562191 
1404	 0.14876847990651 
1405	 0.147208370443042 
1406	 0.145812866003138 
1407	 0.144487109522795 
1408	 0.143367538913552 
1409	 0.142385289200885 
1410	 0.141623041489694 
1411	 0.14106102499655 
1412	 0.140734503988955 
1413	 0.140683817312943 
1414	 0.140869299338795 
1415	 0.141315880775331 
1416	 0.142051437746599 
1417	 0.142941972163029 
1418	 0.144115050895921 
1419	 0.145321525543986 
1420	 0.146737519520709 
1421	 0.148109802798778 
1422	 0.149608572323462 
1423	 0.15100367310053 
1424	 0.152427719433294 
1425	 0.153757130577579 
1426	 0.155054328114789 
1427	 0.156247830131941 
1428	 0.157396099337632 
1429	 0.15841444488395 
1430	 0.159314450963692 
1431	 0.160152036956739 
1432	 0.160885088823079 
1433	 0.161564443548825 
1434	 0.162171994081377 
1435	 0.162717303923418 
1436	 0.163186592369657 
1437	 0.163601714237894 
1438	 0.163941598481073 
1439	 0.164248857285027 
1440	 0.1644858619913 
1441	 0.164708972469125 
1442	 0.164882251300211 
1443	 0.165059969290062 
1444	 0.165236748567972 
1445	 0.165375172614021 
1446	 0.165482892496231 
1447	 0.16558720466054 
1448	 0.165681049602409 
1449	 0.165728272644589 
1450	 0.165748176032583 
1451	 0.165814722045505 
1452	 0.165858301386313 
1453	 0.165880912201494 
1454	 0.165898332327353 
1455	 0.165916197380254 
1456	 0.165947033290139 
