Wavelength	WH1059X00001.asd
581	 0.199467909611778 
582	 0.199446672133219 
583	 0.199438252812504 
584	 0.199177130017554 
585	 0.199140678822543 
586	 0.199569023673438 
587	 0.199671657760682 
588	 0.199630826602787 
589	 0.199541447883939 
590	 0.199436346594308 
591	 0.199085802063578 
592	 0.19872101865363 
593	 0.198464669398576 
594	 0.198234936405977 
595	 0.198076908256575 
596	 0.198000042621178 
597	 0.197985036444044 
598	 0.197964541556266 
599	 0.197834958577575 
600	 0.197646596456891 
601	 0.197549004259202 
602	 0.197515279333909 
603	 0.197393917019619 
604	 0.197184549310971 
605	 0.19720814369386 
606	 0.197160395097173 
607	 0.197052406979608 
608	 0.196966348383937 
609	 0.196763717048521 
610	 0.196656078022637 
611	 0.196631968495748 
612	 0.196478309880848 
613	 0.196582447571654 
614	 0.196572410736736 
615	 0.196249592882604 
616	 0.196202000930848 
617	 0.19615823660255 
618	 0.19607691086848 
619	 0.195999762079101 
620	 0.195838688509307 
621	 0.195761557948275 
622	 0.195795951287666 
623	 0.195771002877054 
624	 0.195558435337787 
625	 0.195385238421847 
626	 0.195412557675591 
627	 0.195264606703211 
628	 0.195167236606337 
629	 0.195119287608042 
630	 0.194990441413155 
631	 0.194875323771184 
632	 0.194849286597651 
633	 0.194865887248755 
634	 0.194673251660731 
635	 0.194593275855254 
636	 0.194549677613639 
637	 0.194404547524966 
638	 0.194331197736045 
639	 0.194296505166891 
640	 0.19428590311531 
641	 0.19429560494078 
642	 0.194166540831186 
643	 0.194040058828384 
644	 0.194001423826233 
645	 0.193896452656159 
646	 0.193796219586891 
647	 0.193741324308661 
648	 0.193733949863441 
649	 0.193620467629119 
650	 0.193490088579096 
651	 0.193425570086931 
652	 0.193475481654651 
653	 0.193463205267739 
654	 0.193373333596698 
655	 0.193243868211533 
656	 0.193134158653197 
657	 0.193150188384364 
658	 0.19315412221141 
659	 0.192951246377976 
660	 0.192910906878547 
661	 0.192890035094625 
662	 0.192798960076966 
663	 0.192681858497609 
664	 0.19261914079921 
665	 0.192566078837932 
666	 0.192483966962209 
667	 0.192479240417803 
668	 0.19245493672117 
669	 0.192364900787491 
670	 0.192221604061666 
671	 0.192238791931587 
672	 0.192250659518165 
673	 0.192189701605182 
674	 0.192223899261818 
675	 0.192130874851275 
676	 0.192008018715076 
677	 0.191978845749786 
678	 0.191869598458773 
679	 0.19174083076051 
680	 0.191706672976767 
681	 0.191872679728325 
682	 0.191820523932072 
683	 0.191750644317676 
684	 0.191774366257085 
685	 0.19165050160414 
686	 0.191624884104385 
687	 0.191632778920467 
688	 0.191561311874654 
689	 0.191600861713689 
690	 0.191535580542217 
691	 0.191409948378085 
692	 0.19147708206705 
693	 0.19143538574867 
694	 0.19136209338369 
695	 0.191353676638835 
696	 0.191419461265983 
697	 0.191442303268534 
698	 0.191408271791412 
699	 0.191350332131984 
700	 0.191304363094356 
701	 0.191255553679881 
702	 0.191226803805603 
703	 0.191273806710694 
704	 0.191363805616458 
705	 0.191320607636465 
706	 0.191112523942824 
707	 0.191082120100375 
708	 0.191163607144942 
709	 0.191226520616304 
710	 0.191150511018141 
711	 0.191073485867455 
712	 0.191121254208798 
713	 0.19123142375913 
714	 0.191170489583692 
715	 0.19112830101335 
716	 0.191098293953136 
717	 0.191048061205624 
718	 0.19095685260808 
719	 0.191005131239162 
720	 0.191090868767798 
721	 0.191046039335182 
722	 0.191077802383024 
723	 0.191066588917668 
724	 0.19098587133613 
725	 0.190924166115799 
726	 0.190934312297505 
727	 0.190957347051971 
728	 0.190936767393521 
729	 0.190868378883819 
730	 0.190879618045645 
731	 0.19091894783122 
732	 0.19088662698754 
733	 0.190872908354685 
734	 0.190847448805214 
735	 0.190794414918846 
736	 0.19072431862545 
737	 0.190751782358871 
738	 0.190792289305203 
739	 0.190779146699987 
740	 0.190775430356126 
741	 0.190735498797731 
742	 0.19070534100235 
743	 0.190735902330249 
744	 0.190723856857461 
745	 0.190702956990704 
746	 0.190702410895085 
747	 0.19073405259674 
748	 0.190721653064338 
749	 0.190630414215297 
750	 0.190517053156236 
751	 0.190612123040042 
752	 0.190630955195136 
753	 0.190578031561725 
754	 0.190545419559998 
755	 0.19053623309069 
756	 0.190530400246761 
757	 0.190540006533847 
758	 0.1905878389029 
759	 0.190511292699628 
760	 0.190455178206739 
761	 0.190474336594392 
762	 0.190395349616413 
763	 0.190441800184934 
764	 0.190495700799483 
765	 0.190426048395515 
766	 0.190422932726144 
767	 0.190517692000879 
768	 0.190548252748262 
769	 0.190317801752267 
770	 0.190375295814398 
771	 0.190421207950535 
772	 0.190335570546238 
773	 0.190355673716073 
774	 0.190322801186437 
775	 0.190273397072402 
776	 0.190255218073311 
777	 0.190218928020671 
778	 0.190188275405909 
779	 0.190172876520284 
780	 0.190174168815348 
781	 0.190191277453798 
782	 0.190179501928048 
783	 0.190126507155649 
784	 0.190058973417015 
785	 0.19005366591476 
786	 0.190074552760057 
787	 0.19006821786515 
788	 0.189987772738736 
789	 0.189931961183406 
790	 0.189937583173384 
791	 0.189990123647784 
792	 0.189978026375959 
793	 0.189917738444682 
794	 0.189850306734857 
795	 0.189823352752793 
796	 0.189805139236868 
797	 0.189777605756403 
798	 0.189760229799786 
799	 0.189816654850672 
800	 0.189791346598458 
801	 0.189756978070048 
802	 0.189764639413722 
803	 0.189647123723393 
804	 0.189583185564646 
805	 0.18959044910853 
806	 0.189600732823877 
807	 0.189482544797489 
808	 0.189466669872091 
809	 0.189550852605502 
810	 0.189533455698142 
811	 0.18948143563952 
812	 0.189425987250254 
813	 0.189388886006877 
814	 0.18938068128527 
815	 0.189369195128547 
816	 0.18933906482389 
817	 0.189289331143751 
818	 0.189238792591537 
819	 0.189231453250658 
820	 0.189238127122081 
821	 0.189205312733341 
822	 0.189167561651171 
823	 0.189079532218614 
824	 0.189001621186394 
825	 0.189064014681219 
826	 0.189044993250866 
827	 0.188996977583951 
828	 0.188973745362651 
829	 0.188962634958729 
830	 0.188889534887686 
831	 0.188783987219116 
832	 0.188706045189201 
833	 0.188717437158493 
834	 0.188729324376515 
835	 0.188693416106567 
836	 0.188613935766118 
837	 0.188652351954658 
838	 0.188647615041251 
839	 0.18856658038003 
840	 0.188492680362407 
841	 0.188440681434409 
842	 0.18843975908037 
843	 0.188450990715435 
844	 0.188353788640243 
845	 0.188377084495149 
846	 0.188362543012993 
847	 0.188201459214223 
848	 0.188100521024508 
849	 0.188086592791738 
850	 0.188075143634985 
851	 0.18799258211279 
852	 0.188007449807194 
853	 0.187974836333353 
854	 0.187865496430853 
855	 0.187752439280931 
856	 0.187862034736609 
857	 0.187858066247851 
858	 0.187703024191826 
859	 0.187683811413588 
860	 0.187737737135942 
861	 0.187718682962477 
862	 0.187591903163709 
863	 0.18751730736533 
864	 0.187460614988347 
865	 0.187429121654317 
866	 0.18742138466876 
867	 0.187403311540492 
868	 0.187334283911161 
869	 0.187251129807764 
870	 0.187212453591145 
871	 0.187235671515343 
872	 0.187230434858568 
873	 0.187182881460291 
874	 0.187118487615152 
875	 0.186960907944623 
876	 0.186977418295928 
877	 0.187045002591054 
878	 0.186759404626053 
879	 0.18679637420027 
880	 0.186804387945141 
881	 0.186633236804745 
882	 0.186586868753517 
883	 0.186669052725223 
884	 0.186596794240307 
885	 0.186319949525213 
886	 0.186368046579541 
887	 0.186363314890904 
888	 0.186383603318529 
889	 0.186490107731503 
890	 0.18628773871541 
891	 0.186203058937867 
892	 0.186194042404238 
893	 0.186094594039407 
894	 0.186094442396996 
895	 0.186138386729417 
896	 0.186093271389525 
897	 0.185876404927354 
898	 0.185947427341134 
899	 0.185983348099897 
900	 0.185862423177653 
901	 0.185697093844074 
902	 0.18559374363964 
903	 0.185641545829669 
904	 0.185713385651476 
905	 0.185500046188572 
906	 0.185578306787949 
907	 0.185541863871799 
908	 0.18526674760853 
909	 0.185303726022055 
910	 0.185223631227072 
911	 0.185088626771231 
912	 0.185007403242166 
913	 0.184946538064325 
914	 0.184989146841087 
915	 0.185003867692943 
916	 0.184890886383603 
917	 0.18480556255332 
918	 0.184818793835701 
919	 0.184786953057096 
920	 0.184591056965647 
921	 0.184497376241198 
922	 0.184496130994247 
923	 0.184536330450467 
924	 0.184535318411454 
925	 0.184381596219571 
926	 0.18427184190268 
927	 0.184207284986898 
928	 0.184093053328165 
929	 0.184056398691054 
930	 0.183926451384712 
931	 0.18382228642213 
932	 0.183977009047277 
933	 0.183816049243188 
934	 0.18360090377327 
935	 0.183490089277527 
936	 0.183467506019978 
937	 0.183519111521958 
938	 0.183487076503459 
939	 0.183338706745948 
940	 0.18318789379484 
941	 0.183051612760928 
942	 0.182864980340094 
943	 0.182699837706139 
944	 0.182768178333654 
945	 0.182703790574261 
946	 0.182565557302393 
947	 0.182476973087541 
948	 0.182523981735642 
949	 0.182522188690841 
950	 0.182453801791813 
951	 0.182288597656664 
952	 0.181942442780171 
953	 0.181968742309535 
954	 0.181960927791095 
955	 0.181703946306966 
956	 0.181675175707248 
957	 0.181498719420995 
958	 0.181329538777941 
959	 0.181273860785882 
960	 0.181119456559257 
961	 0.18098769238232 
962	 0.1808643282536 
963	 0.180684426501268 
964	 0.180350439020321 
965	 0.180263012902985 
966	 0.180421020178349 
967	 0.180586500046424 
968	 0.180311729444753 
969	 0.180125726957554 
970	 0.180097675523417 
971	 0.18010650244612 
972	 0.179921124094121 
973	 0.179933443036002 
974	 0.180078384713336 
975	 0.180186630177349 
976	 0.180170973570111 
977	 0.180117538575186 
978	 0.180128108659196 
979	 0.180170391694388 
980	 0.179935692327248 
981	 0.179698180473752 
982	 0.179742378335599 
983	 0.180000040091066 
984	 0.17972384669061 
985	 0.179775996683202 
986	 0.179953225187953 
987	 0.179881935824354 
988	 0.179450301284403 
989	 0.179647434017337 
990	 0.179890531480082 
991	 0.179717230107466 
992	 0.179640549912571 
993	 0.179722631869501 
994	 0.179523462674027 
995	 0.179023348105619 
996	 0.179043522286208 
997	 0.179163764314526 
998	 0.179153087495364 
999	 0.179046027230586 
1000	 0.179189724082007 
1001	 0.190289469449376 
1002	 0.190212537554651 
1003	 0.190148043845445 
1004	 0.190044245839488 
1005	 0.189947456232086 
1006	 0.189891194862215 
1007	 0.189850997320708 
1008	 0.189820527292931 
1009	 0.189802591361143 
1010	 0.189843580289899 
1011	 0.189792845366421 
1012	 0.189685472951722 
1013	 0.189626031318408 
1014	 0.189591988496338 
1015	 0.189515279328453 
1016	 0.189491823126022 
1017	 0.189514869531013 
1018	 0.189408082862573 
1019	 0.189272554911297 
1020	 0.189150205547831 
1021	 0.189009479090705 
1022	 0.188943720472215 
1023	 0.188913671452026 
1024	 0.188904932860421 
1025	 0.188976430130802 
1026	 0.188988024643756 
1027	 0.18899386213368 
1028	 0.18899618118707 
1029	 0.188895253025291 
1030	 0.188771512562114 
1031	 0.188756166828081 
1032	 0.188679649083609 
1033	 0.188596377202027 
1034	 0.188579442898277 
1035	 0.1885032560008 
1036	 0.188460887704013 
1037	 0.188474794606317 
1038	 0.188477244133127 
1039	 0.188468377029368 
1040	 0.188432240796328 
1041	 0.18838009258139 
1042	 0.188394366687674 
1043	 0.188375571164294 
1044	 0.188344528898715 
1045	 0.188418169834165 
1046	 0.188433453707909 
1047	 0.188457222209397 
1048	 0.18851955311214 
1049	 0.188530585690262 
1050	 0.188559355117521 
1051	 0.188567272313955 
1052	 0.188586972644321 
1053	 0.188593976251229 
1054	 0.188591527993741 
1055	 0.18857794144958 
1056	 0.188575616232863 
1057	 0.188510750992893 
1058	 0.188503259543356 
1059	 0.188476638160543 
1060	 0.188404339632057 
1061	 0.1883635137303 
1062	 0.188280142117933 
1063	 0.188196485777592 
1064	 0.188140926796638 
1065	 0.188093642284357 
1066	 0.188047824741994 
1067	 0.187959176463424 
1068	 0.187821368401525 
1069	 0.187717181859996 
1070	 0.187632916964662 
1071	 0.187543599404342 
1072	 0.187397323357433 
1073	 0.187203034461509 
1074	 0.186993304159844 
1075	 0.18678243369215 
1076	 0.186510454798904 
1077	 0.186272178709175 
1078	 0.186112535869359 
1079	 0.185868356905968 
1080	 0.185622530558017 
1081	 0.18551372072222 
1082	 0.185300655160443 
1083	 0.185080027360858 
1084	 0.184957883720352 
1085	 0.184765825167534 
1086	 0.184521172261131 
1087	 0.184316620214114 
1088	 0.184099288582192 
1089	 0.183836078355153 
1090	 0.183597237112264 
1091	 0.183403091169911 
1092	 0.183279522903896 
1093	 0.183067535423315 
1094	 0.182846925645213 
1095	 0.182660299894916 
1096	 0.182366673498094 
1097	 0.182168560632019 
1098	 0.1820357662057 
1099	 0.181795873709861 
1100	 0.181602533552789 
1101	 0.181430724389702 
1102	 0.181248503668619 
1103	 0.181072120723651 
1104	 0.181004463254847 
1105	 0.180936883045904 
1106	 0.180812660904806 
1107	 0.180606446986157 
1108	 0.180423901055179 
1109	 0.1803247754845 
1110	 0.180232987833955 
1111	 0.180206306692466 
1112	 0.180159342521791 
1113	 0.1800399956839 
1114	 0.179973184534289 
1115	 0.179912925045985 
1116	 0.179890088889672 
1117	 0.179844317335143 
1118	 0.179811081492824 
1119	 0.179727625196867 
1120	 0.17963622753279 
1121	 0.179608081368276 
1122	 0.179582953215668 
1123	 0.179500119829311 
1124	 0.179472370873417 
1125	 0.17944977860678 
1126	 0.179358107560822 
1127	 0.179356340601984 
1128	 0.179349636472552 
1129	 0.179262523258634 
1130	 0.179182388198508 
1131	 0.179058606380176 
1132	 0.178959154455319 
1133	 0.178849562432274 
1134	 0.17874323113759 
1135	 0.178650659596321 
1136	 0.178575450466605 
1137	 0.178408173380074 
1138	 0.178263790431777 
1139	 0.178170149578849 
1140	 0.177992648251054 
1141	 0.177853125726229 
1142	 0.177712932511408 
1143	 0.177488589951964 
1144	 0.177312178986539 
1145	 0.177118412343562 
1146	 0.176917967455967 
1147	 0.176730395114445 
1148	 0.17653602364679 
1149	 0.176341542255256 
1150	 0.176154090372174 
1151	 0.175973486877365 
1152	 0.175803029715629 
1153	 0.175637490076101 
1154	 0.175477142146987 
1155	 0.175320198297656 
1156	 0.175186902679623 
1157	 0.175020698644447 
1158	 0.174865163778092 
1159	 0.174739409954265 
1160	 0.174585966641145 
1161	 0.174443279698969 
1162	 0.174375512452337 
1163	 0.174282774823723 
1164	 0.174161027158863 
1165	 0.174031946521381 
1166	 0.173913051708513 
1167	 0.17373896868055 
1168	 0.173633897831222 
1169	 0.173604355479077 
1170	 0.173523893639559 
1171	 0.173439884609816 
1172	 0.173351382429974 
1173	 0.173248252906971 
1174	 0.173122864424186 
1175	 0.173041365634449 
1176	 0.172961865030163 
1177	 0.172851168460154 
1178	 0.172769950052328 
1179	 0.172701837721879 
1180	 0.172607150166081 
1181	 0.17250047895052 
1182	 0.172397555630286 
1183	 0.172296277294831 
1184	 0.172161684237542 
1185	 0.172059961806632 
1186	 0.172003853779351 
1187	 0.171910850990376 
1188	 0.171797967155858 
1189	 0.171700079571585 
1190	 0.17160255046933 
1191	 0.171490311297531 
1192	 0.171403337294285 
1193	 0.17132978745439 
1194	 0.171221318329399 
1195	 0.171094293925114 
1196	 0.170987423852353 
1197	 0.17089504338205 
1198	 0.170878493971354 
1199	 0.170879794363753 
1200	 0.170819736523887 
1201	 0.170744095766486 
1202	 0.170669846330992 
1203	 0.170540241498433 
1204	 0.170449711067146 
1205	 0.170376952779024 
1206	 0.170312320630386 
1207	 0.170273003375693 
1208	 0.170202452892361 
1209	 0.170122466650707 
1210	 0.170065399744253 
1211	 0.169988791011615 
1212	 0.169903757673826 
1213	 0.169872011397047 
1214	 0.16983835343162 
1215	 0.16973480182493 
1216	 0.169630733743348 
1217	 0.16954893918244 
1218	 0.169439340926502 
1219	 0.169358500362557 
1220	 0.169323837727474 
1221	 0.169261571903206 
1222	 0.169193515737786 
1223	 0.169112443745844 
1224	 0.169005896988852 
1225	 0.168930716061927 
1226	 0.168860493944934 
1227	 0.168798407623039 
1228	 0.168792792735868 
1229	 0.168721995405151 
1230	 0.168592481689456 
1231	 0.168495717486062 
1232	 0.168424530381547 
1233	 0.168347570446421 
1234	 0.168306882304406 
1235	 0.168233666112239 
1236	 0.168126679517299 
1237	 0.168055421090129 
1238	 0.167972116306958 
1239	 0.167906684737868 
1240	 0.167822417259173 
1241	 0.167712121281388 
1242	 0.167623956179427 
1243	 0.167555837550465 
1244	 0.167468579218027 
1245	 0.167363383698655 
1246	 0.167283390512142 
1247	 0.167216098414736 
1248	 0.167140298778746 
1249	 0.167063026330549 
1250	 0.167005312928932 
1251	 0.166970399053375 
1252	 0.166886612006017 
1253	 0.16682954956733 
1254	 0.166811980265588 
1255	 0.166723611901181 
1256	 0.166648193429636 
1257	 0.16658660306319 
1258	 0.166491087415174 
1259	 0.166430968484435 
1260	 0.166403819981128 
1261	 0.166336982398998 
1262	 0.166264495124486 
1263	 0.16619888598894 
1264	 0.166106515596617 
1265	 0.166035171573102 
1266	 0.165993738083543 
1267	 0.165923533306879 
1268	 0.165845741348762 
1269	 0.165772108556942 
1270	 0.165690569222222 
1271	 0.165600113220469 
1272	 0.165511868366356 
1273	 0.165396064176518 
1274	 0.165310883140212 
1275	 0.165256020799719 
1276	 0.165189881940314 
1277	 0.165140911637829 
1278	 0.165062634287607 
1279	 0.164963869161383 
1280	 0.164924122743037 
1281	 0.164922816658545 
1282	 0.164904976579406 
1283	 0.164931198155167 
1284	 0.164904992487648 
1285	 0.164828903468496 
1286	 0.164802689708157 
1287	 0.164789049985931 
1288	 0.164762281343044 
1289	 0.164767753223448 
1290	 0.164738642723916 
1291	 0.164687968277982 
1292	 0.164615366743543 
1293	 0.164535714217476 
1294	 0.16442901286022 
1295	 0.164279816959083 
1296	 0.164132901350194 
1297	 0.163987072097662 
1298	 0.16381917890079 
1299	 0.163590385330902 
1300	 0.163312498271704 
1301	 0.163073662904958 
1302	 0.162811051946076 
1303	 0.162507383702278 
1304	 0.162212108513562 
1305	 0.161899085479641 
1306	 0.161506161841775 
1307	 0.161170352866026 
1308	 0.160906274672831 
1309	 0.16056207609942 
1310	 0.160172565257369 
1311	 0.15979952510586 
1312	 0.159389296143764 
1313	 0.159013412482728 
1314	 0.15865893787047 
1315	 0.158313554365454 
1316	 0.158021244437025 
1317	 0.157659630962169 
1318	 0.157221185996784 
1319	 0.156870095854549 
1320	 0.156516307682837 
1321	 0.156192162357426 
1322	 0.15593851795391 
1323	 0.155719044768174 
1324	 0.15542984039266 
1325	 0.155126024197678 
1326	 0.154873089288446 
1327	 0.15462740232338 
1328	 0.154409387295045 
1329	 0.154240880605882 
1330	 0.15403437530463 
1331	 0.153805926593477 
1332	 0.153634840018565 
1333	 0.153485538494651 
1334	 0.153322812927442 
1335	 0.153196832720488 
1336	 0.153048684528844 
1337	 0.152852325080804 
1338	 0.152717181693734 
1339	 0.152628252535402 
1340	 0.152516313825733 
1341	 0.152426303691528 
1342	 0.152312511791258 
1343	 0.152163960411893 
1344	 0.152046182046869 
1345	 0.151944387169724 
1346	 0.151831197348742 
1347	 0.151739350480049 
1348	 0.151629604589698 
1349	 0.151468145787064 
1350	 0.151296852346017 
1351	 0.15112164901296 
1352	 0.150930743244547 
1353	 0.150742816658889 
1354	 0.150561254011838 
1355	 0.150367430998878 
1356	 0.150154822289449 
1357	 0.149959025362684 
1358	 0.149760655241732 
1359	 0.149579197618974 
1360	 0.149419783893917 
1361	 0.149233468503561 
1362	 0.149063872764848 
1363	 0.14885273059659 
1364	 0.148619317263542 
1365	 0.148362419466548 
1366	 0.148127584294984 
1367	 0.147781950268898 
1368	 0.147390958460071 
1369	 0.146934382034782 
1370	 0.146402290945451 
1371	 0.145812472039274 
1372	 0.145199911078293 
1373	 0.144480699177336 
1374	 0.143611661118652 
1375	 0.142770743582772 
1376	 0.141816220365904 
1377	 0.140933367804245 
1378	 0.140041158382203 
1379	 0.139230545345592 
1380	 0.138471262027394 
1381	 0.137767525474467 
1382	 0.137136410973562 
1383	 0.136606559788697 
1384	 0.13604772813772 
1385	 0.135548961177254 
1386	 0.135005684845228 
1387	 0.134492780650326 
1388	 0.133882802510684 
1389	 0.133269007475201 
1390	 0.132530070727078 
1391	 0.131675019001765 
1392	 0.130809765154342 
1393	 0.129882468718802 
1394	 0.128904373608979 
1395	 0.127875811111004 
1396	 0.126820539013953 
1397	 0.125658655084073 
1398	 0.124565127133543 
1399	 0.123484970668298 
1400	 0.122398094014452 
1401	 0.121336830782058 
1402	 0.120254142916106 
1403	 0.119170709335088 
1404	 0.118059786443859 
1405	 0.116955182648208 
1406	 0.115798944520039 
1407	 0.114583224828358 
1408	 0.113365929519293 
1409	 0.112087071364494 
1410	 0.110826401187686 
1411	 0.109598428316975 
1412	 0.108521252131868 
1413	 0.107652814455687 
1414	 0.106958789918593 
1415	 0.106523183804302 
1416	 0.10633374672172 
1417	 0.106303791073105 
1418	 0.106561434519026 
1419	 0.106759710034175 
1420	 0.107151462786371 
1421	 0.107401565358059 
1422	 0.107669003781058 
1423	 0.107834541899452 
1424	 0.107941905030429 
1425	 0.108020498778379 
1426	 0.108020063654979 
1427	 0.10802766802646 
1428	 0.108010199360592 
1429	 0.107993062695387 
1430	 0.107968774565427 
1431	 0.107911458520416 
1432	 0.107826477145621 
1433	 0.107753854743917 
1434	 0.1076412830915 
1435	 0.107564423103197 
1436	 0.107521891163453 
1437	 0.107467443792397 
1438	 0.107416021255484 
1439	 0.107363318981446 
1440	 0.107319074077978 
1441	 0.107261155538317 
1442	 0.107190285321959 
1443	 0.107126477754052 
1444	 0.107033246515575 
1445	 0.106982675718006 
1446	 0.106980965707786 
1447	 0.106953395495134 
1448	 0.106949480511504 
1449	 0.106915141940408 
1450	 0.106856940649784 
1451	 0.106833361332823 
1452	 0.106817501358559 
1453	 0.106822797492381 
1454	 0.106820663132849 
1455	 0.106828226580554 
1456	 0.106824183402745 
1457	 0.106808796680268 
1458	 0.10682007193555 
1459	 0.10683589022591 
1460	 0.106862783060664 
1461	 0.106911358557178 
1462	 0.106958343597227 
1463	 0.106989466005575 
1464	 0.107068911983368 
1465	 0.107182266736006 
1466	 0.107288286515464 
1467	 0.107423173576325 
1468	 0.107549880490211 
1469	 0.107661936051267 
1470	 0.107799700917339 
1471	 0.107957743396606 
1472	 0.108112637257166 
1473	 0.108272673218542 
